Gene;(Intercept);Selection;WNL-NL;C_NL1_G23_C;C_NL2_G23_C;C_NL3_G23_C;W_NL1_G23_C;W_NL2_G23_C;W_NL3_G23_C;C_NL1_G9_C;C_NL2_G9_C;C_NL3_G9_C;W_NL1_G9_C;W_NL2_G9_C;W_NL3_G9_C;meanWNL9;meanNL9;meanWNL9DIVmeanNL9;meanWNL23;meanNL23;meanWNL23DIVmeanNL23
gene-LOC117893298;0;7.70831E-06;-822.6249628;8268.083427;13290.79311;10689.01765;7708.640663;11930.40253;10072.32793;4790.305978;4798.932842;3443.840546;4177.369711;3942.070451;4777.327325;4298.922496;4344.359789;0.989541084;9903.790374;10749.29806;0.921342986
gene-LOC117903219;0;7.73774E-06;253.7193108;1924.576847;1652.825706;1832.900826;2039.584172;2014.507664;2038.472171;1965.545362;1993.860023;1791.125515;1701.932943;1840.734014;1773.92584;1772.197599;1916.843634;0.924539471;2030.854669;1803.434459;1.12610395
gene-LOC117889894;0;7.7595E-06;656.5222361;3848.002631;3266.275552;3464.565867;4545.576047;4111.890643;3709.539219;5362.082193;5062.403665;3299.56521;4992.411476;4952.363646;3373.806126;4439.527083;4574.683689;0.97045553;4122.335303;3526.28135;1.169031876
gene-LOC117894117;0;7.96681E-06;287.1439461;3448.583871;3094.366312;3539.484817;3539.836962;3494.424008;3790.952854;3695.349356;3687.601026;3177.576307;3746.27324;3593.377068;3737.516707;3692.389005;3520.175563;1.048921833;3608.404608;3360.811667;1.073670579
gene-LOC117891527;1.0838E-273;8.09012E-06;38.12467309;65.61057432;124.8502857;65.3362937;103.3085465;153.9112998;105.4202198;151.9911459;75.27737792;177.1185022;160.5385296;102.7727864;162.8887878;142.0667013;134.7956753;1.053941092;120.880022;85.26571791;1.417686088
gene-LOC117891167;0;8.11633E-06;415.0027163;1792.204635;1368.551209;1657.799559;2234.047319;1892.471485;1834.938083;2152.690923;2457.410192;1682.039286;1912.99059;2145.381917;1702.522536;1920.298348;2097.380134;0.915570009;1987.152296;1606.185134;1.237187578
gene-LOC117897625;0;8.21955E-06;157.0233433;1088.905321;996.8815121;944.3272316;1169.817365;1234.93327;1051.070904;1106.330109;1185.618702;1062.711013;1036.203237;1138.759178;955.0191944;1043.327203;1118.219942;0.933025038;1151.940513;1010.038022;1.140492227
gene-LOC117891060;0;8.23144E-06;-1048.747255;9804.752141;9165.931745;8316.003462;8728.81256;7685.547095;7680.019575;7126.006648;6792.792865;6691.795066;6873.967949;6404.946869;6538.980722;6605.96518;6870.198193;0.961539245;8031.459743;9095.562449;0.883008587
gene-LOC117896012;0;8.30252E-06;-435.3053367;4548.999819;4239.147393;4712.924652;4202.986676;3932.479246;4031.018701;4475.984152;3645.009878;3260.857192;4753.287653;2973.987507;2600.642222;3442.639127;3793.950408;0.907402248;4055.494874;4500.357288;0.901149534
gene-LOC117897393;0;8.42189E-06;-938.0593096;4035.625852;3595.688229;3934.116031;3453.240092;2422.509216;2929.847098;2616.935987;2237.521009;2444.469924;2914.391768;1822.381731;2279.327353;2338.700284;2432.97564;0.961251007;2935.198802;3855.143371;0.761372151
gene-LOC117892615;0;8.59394E-06;-728.2398042;5584.956256;6255.959701;5645.055775;5147.956028;5090.001507;5047.645375;6143.750943;4618.663332;4826.772427;6670.768831;4335.726928;5019.429154;5341.974971;5196.395567;1.028015458;5095.20097;5828.657244;0.874163766
gene-LOC117898381;0;8.61233E-06;94.45680216;316.5422445;401.4416879;353.6871365;428.4266194;446.2516977;457.1688739;392.9022818;464.5406611;432.8260086;317.709118;534.9690579;425.0727956;425.9169905;430.0896505;0.990298162;443.9490637;357.2236897;1.242776099
gene-LOC117895596;0;8.81648E-06;165.0345334;1803.715262;1939.020976;1935.696595;1908.169624;2073.704318;2125.104628;2982.955482;2713.947572;3331.235405;2784.164709;3100.618262;3204.223278;3029.66875;3009.379486;1.006742009;2035.659523;1892.810944;1.075469016
gene-LOC117894602;0;8.86453E-06;-558.0560499;2312.484979;4453.313653;2668.334235;1658.254096;3858.711108;2283.75684;3478.219147;4057.054473;3063.798197;4161.652652;6369.159916;5656.480509;5395.764359;3533.023939;1.527236852;2600.240682;3144.710955;0.826861584
gene-LOC117890976;0;8.89973E-06;1327.975576;7342.62901;6420.185846;7398.681898;8171.250257;8340.353158;8277.052899;8707.955309;8476.62895;6541.654879;8181.851774;9007.300639;7478.380444;8222.510953;7908.746379;1.039673111;8262.885438;7053.832251;1.171403734
gene-LOC117901390;0;8.91325E-06;105.1443703;844.8800272;658.8253539;744.8337481;936.6135137;801.4316203;792.2172951;613.1343503;703.2491884;699.090247;590.5123536;559.7446404;579.0361704;576.4310548;671.8245952;0.858008264;843.4208097;749.5130431;1.125291704
gene-LOC117893474;0;8.91963E-06;131.5250015;969.1947996;1023.772343;1079.355572;1140.951742;1160.254414;1123.090658;1155.959871;1337.16395;1147.164868;1156.326472;1323.199625;1100.057156;1193.194418;1213.429563;0.983324005;1141.432271;1024.107571;1.114562867
gene-LOC117900316;0;8.92934E-06;333.5514399;2889.167395;2559.430857;3017.665618;3150.151047;3024.493649;3178.263062;3643.651687;2876.38823;2962.922758;3537.460887;2861.120965;2747.911537;3048.83113;3160.987558;0.964518548;3117.635919;2822.087957;1.104726701
gene-LOC117901549;0;8.98222E-06;169.3148661;963.439486;928.6940484;1059.319108;1140.19212;1146.593648;1125.178187;1326.562178;1267.829523;1212.8512;1251.751472;1147.93532;1077.743624;1159.143472;1269.080967;0.913372355;1137.321318;983.8175476;1.156028698
gene-LOC117903210;0;9.04179E-06;-38.84586861;139.2785876;148.859956;93.21311234;93.43346487;103.8218235;70.97598955;145.7874256;82.21082062;123.1618724;204.3217649;84.42050314;98.17954335;128.9739371;117.0533729;1.101838708;89.41042599;127.1172187;0.703369905
gene-LOC117894423;0;9.10458E-06;248.6246534;2172.055329;2052.34662;2213.59363;2269.749537;2417.044909;2413.183645;2584.883433;3146.792495;2676.718026;2524.833238;3006.104003;2471.223733;2667.386992;2802.797985;0.951687209;2366.659364;2145.998526;1.102824319
gene-LOC117898159;0;9.11743E-06;-76.34909477;521.4314064;471.5499253;384.1774069;442.8594311;390.6979149;316.2606593;468.380878;378.3678732;289.7236426;416.5020593;345.94054;314.6208094;359.0211362;378.8241313;0.947725096;383.2726684;459.0529129;0.834920458
gene-LOC117901382;0;9.17321E-06;104.4127163;275.1039871;293.8783648;352.815986;393.4840228;429.8587782;389.324178;455.9734376;443.740333;383.5612597;388.4358828;434.949114;328.0089289;383.7979752;427.7583434;0.897230834;404.2223263;307.2661126;1.315544766
gene-LOC117899783;0;9.34888E-06;-77.70409108;300.4273666;241.0570901;361.5274918;233.963473;148.4469933;292.2540746;255.3864832;253.5659046;464.4962044;258.2088238;268.8609502;417.2630592;314.7776111;324.482864;0.970090091;224.8881803;301.0039828;0.747126926
gene-LOC117892300;0;9.46118E-06;187.4941135;866.7502186;810.5664703;947.8118339;1000.421734;1095.593454;1044.808317;940.8975696;1113.3128;1265.63486;847.5985304;1096.548927;1097.825803;1013.991087;1106.615076;0.916299722;1046.941168;875.0428409;1.196445613
gene-LOC117900254;0;9.47941E-06;129.5749591;1143.005268;1092.920193;1230.935773;1254.13537;1208.522455;1346.456272;1108.398016;1297.544277;1344.223864;1049.675001;1177.298973;1412.446612;1213.140196;1250.055386;0.970469156;1269.704699;1155.620412;1.098721246
gene-LOC117891800;0;9.52917E-06;200.9588808;903.5842252;785.5964132;1056.705657;1002.700599;1064.62905;1230.598407;1084.617088;1169.770833;882.0736003;1002.523825;1147.017706;870.2277706;1006.589767;1045.487174;0.962794946;1099.309352;915.2954317;1.201043198
gene-LOC117898379;0;9.57631E-06;-1001.56417;5093.45248;4817.300255;5136.303835;4430.113554;3480.763242;4169.839386;3108.06384;3114.106265;3163.500665;3384.780886;2700.538486;3168.521626;3084.613666;3128.556923;0.985954145;4026.905394;5015.685523;0.802862415
gene-LOC117900554;0;9.65613E-06;74.22764529;438.5548915;319.8088088;339.7487272;497.552191;387.9657617;414.3745272;492.1618056;477.4170547;552.4689704;499.5779418;554.2389554;548.9129015;534.2432662;507.3492769;1.053008826;433.2974933;366.0374758;1.183751725
gene-LOC117898304;0;9.67277E-06;-566.4393018;5380.067094;6036.991508;5993.516008;4964.127585;5206.573379;5503.770484;4572.141816;4478.013494;5213.852597;4872.288241;5024.855165;5182.317942;5026.487116;4754.669303;1.057168605;5224.823816;5803.52487;0.900284557
gene-LOC117891005;0;9.77285E-06;-70.1286056;385.606007;283.3141099;358.0428895;318.2814779;195.8043163;304.7792493;226.4357887;261.4898391;170.0806809;271.6805886;143.1478097;185.2023204;200.0102395;219.3354362;0.911892045;272.9550145;342.3210021;0.797365668
gene-LOC117897135;0;9.78278E-06;-337.3999352;1110.775513;1125.573345;1109.845842;889.5169704;658.4489335;812.0488216;858.1812997;687.4013194;656.8633193;925.0611776;539.5571288;568.9950808;677.871129;734.1486462;0.923343158;786.6715752;1115.398233;0.705283146
gene-LOC117895961;0;9.90141E-06;11742.24667;44106.42082;33732.62643;38263.54704;49184.74323;48708.82816;50734.26359;73713.63783;76760.14416;55732.50671;60320.94919;81390.54117;69168.60397;70293.36477;68735.42957;1.022665679;49542.61166;38700.86476;1.280142239
gene-LOC117898639;0;9.91036E-06;308.7047207;2153.638325;1939.981363;2330.327808;2341.153973;2386.991224;2527.997746;1967.613269;2481.181996;2281.427065;1882.67912;2257.330845;1926.773538;2022.261168;2243.407443;0.901423936;2418.714314;2141.315832;1.129545804
gene-LOC117900249;0;1.01257E-05;102.7668882;774.665202;670.3499956;730.0241882;850.0166438;782.3065476;818.311409;900.573388;893.4236169;830.4629109;783.607648;711.1509775;698.4135697;731.0573984;874.8199719;0.835666105;816.8782001;725.0131286;1.126708149
gene-LOC117890247;0;1.03514E-05;-1720.815199;4521.374314;4398.571604;4974.269827;3464.634417;2254.026432;3172.000474;1698.785392;1895.801333;1415.775047;2259.888532;1034.151163;969.5229906;1421.187562;1670.120591;0.850949069;2963.553774;4631.405249;0.639882199
gene-LOC117892128;0;1.04613E-05;273.794092;1054.37344;891.2389626;1076.74212;1202.481097;1306.879972;1271.305225;1164.231498;1549.129198;1246.867337;1031.712648;1389.267845;1236.169705;1219.050066;1320.076011;0.9234696;1260.222098;1007.451508;1.250900999
gene-LOC117897757;0;1.05436E-05;278.3587949;962.2884233;1030.495051;1073.257518;1362.001646;1336.02294;1137.703362;1380.327753;1740.294118;1517.823456;1385.346472;1824.216959;1553.021868;1587.528433;1546.148442;1.026763271;1278.575983;1022.013664;1.251036095
gene-LOC117892933;0;1.06537E-05;-117.3194627;1106.171262;1048.7424;1055.834506;1008.01795;939.8607184;905.9876313;1232.472421;782.4885336;791.7548939;1005.891766;765.2902132;779.8579637;850.3466476;935.5719494;0.908905668;951.2887667;1070.249389;0.888847755
gene-LOC117895079;0;1.07941E-05;157.1795753;1575.804846;1357.986954;1558.488392;1621.032634;1558.238071;1726.386569;1664.664931;1772.980348;1693.768988;1586.300296;1672.810622;1650.085734;1636.398884;1710.471422;0.956694665;1635.219092;1497.426731;1.092019434
gene-LOC117893950;0;1.08645E-05;-1230.902191;11329.91023;10117.67508;10485.16841;10447.83639;8473.317949;9261.322872;9671.599852;8496.438787;8067.689126;10649.43001;7714.382282;9203.216512;9189.009602;8745.242588;1.05074382;9394.15907;10644.25124;0.882557059
gene-LOC117898682;0;1.08958E-05;-590.293832;4668.710341;4690.529196;4973.398676;4342.757062;4019.90815;4186.539619;3579.546578;3125.001675;3401.613618;3848.434122;3183.203537;3426.242928;3485.960196;3368.720624;1.034802403;4183.068277;4777.546071;0.875568381
gene-LOC117903711;0;1.10104E-05;-366.0213421;1776.089757;2133.979499;1830.287374;1570.897605;1548.220176;1537.465185;1629.510516;1379.755098;1618.698894;1740.102943;1292.918358;1370.0509;1467.690734;1542.654836;0.951405784;1552.194322;1913.45221;0.811200987
gene-LOC117895570;0;1.11463E-05;271.2062401;2615.214471;2558.47047;2592.544134;2701.214643;3011.7436;2772.238651;2322.259276;2853.606918;3053.241465;2605.663827;2830.839698;2772.456423;2736.319982;2743.035886;0.997551653;2828.398965;2588.743025;1.09257618
gene-LOC117892066;0;1.12167E-05;-176.5934003;1205.162655;1330.135736;1240.51843;1134.874768;1081.932687;1029.151849;1193.182193;894.4141087;1093.208239;1388.714413;911.1908654;1011.918702;1103.941327;1060.26818;1.041190661;1081.986435;1258.605607;0.859670757
gene-LOC117894681;0;1.12776E-05;866.2874076;6727.961524;5553.916941;6127.673198;7258.944637;6806.704466;6671.743018;7810.483781;7391.049921;5910.596904;7189.431773;7299.620679;6194.236644;6894.429699;7037.376869;0.979687436;6912.46404;6136.517221;1.126447428
gene-LOC117903379;0;1.14184E-05;14644.52823;121027.3373;106580.8474;111608.328;125515.3263;123317.5584;129488.3866;146588.7395;181108.4568;152869.689;132137.8043;186521.596;174639.0941;164432.8315;160188.9618;1.026492897;126107.0904;113072.1709;1.115279643
gene-LOC117890945;0;1.15635E-05;986.1013869;4986.403648;3450.66982;4689.403586;6105.079327;4602.76751;5114.446306;4935.05945;6140.058759;5766.321568;4309.842064;4922.999993;4924.59664;4719.146232;5613.813259;0.840631139;5274.097714;4375.492351;1.205372399
gene-LOC117893291;0;1.1748E-05;-59.19553517;206.0402246;241.0570901;194.2665799;172.4341181;154.8220176;140.9082146;256.4204365;130.7449195;218.1724596;239.1238238;171.5938488;196.3590867;202.3589198;201.7792719;1.002872683;156.0547834;213.7879649;0.729951209
gene-LOC117896695;0;1.19754E-05;317.9751572;3005.424729;3534.223473;3218.901403;3076.467746;3903.336278;3618.731703;3971.414906;4041.206604;4077.244461;3708.10324;4707.360664;4477.210312;4297.558072;4029.955324;1.066403403;3532.845242;3252.849868;1.086076943
gene-LOC117894702;9.9601E-183;1.1985E-05;-8080.664374;22037.09553;8242.039631;29937.08977;9713.282238;5118.233757;21979.59394;12508.76791;14319.54017;38505.09319;11442.01884;15471.89243;31489.97285;19467.96137;21777.80042;0.893936072;12270.36998;20072.07498;0.611315471
gene-LOC117901931;0;1.21071E-05;91.51828551;507.6186539;558.9451253;676.0128521;534.7736526;688.5026193;768.2107104;615.202257;762.6786973;1063.883983;539.9932359;767.1254416;768.7011974;691.9399583;813.9216459;0.850130921;663.8289941;580.8588771;1.142840405
gene-LOC117891283;0;1.23213E-05;158.8065173;798.8375189;678.0330901;739.6068446;875.8437805;930.7535409;846.4930519;797.1780507;836.9655834;763.6036087;701.6544126;730.420875;635.9356785;689.3369887;799.249081;0.862480802;884.3634577;738.8258179;1.196985049
gene-LOC117903162;0;1.2372E-05;-2102.9885;8303.766371;9877.578374;9021.635434;7608.370603;6558.07852;6846.051698;8203.386063;6319.337778;6046.661449;8594.985892;5498.344074;6623.772146;6905.700704;6856.461763;1.007181392;7004.16694;9067.660059;0.772433781
gene-LOC117901152;0;1.2373E-05;3052.701568;21874.79569;21417.58632;22878.1566;23905.29382;26537.40453;23972.14047;19823.98802;23294.3865;20748.6701;18656.14885;19167.12467;18981.00649;18934.76;21289.01487;0.88941457;24804.94627;22056.8462;1.124591705
gene-LOC117896730;0;1.2447E-05;320.8954379;1918.821533;1582.717468;2207.495576;2232.528075;1984.453978;2360.995417;1657.427257;2527.735111;1870.88749;1621.102355;2182.086483;1910.038389;1904.409076;2018.683286;0.943391709;2192.659157;1903.011526;1.152204875
gene-LOC117902110;0;1.24896E-05;20349.82116;155931.0118;152667.8898;141994.0604;161879.9347;179388.6289;164068.3062;234789.098;253900.6908;230447.5929;175670.6893;275379.6812;270636.374;240562.2482;239712.4606;1.003545029;168445.6233;150197.654;1.121493038
gene-LOC117899953;0;1.25335E-05;-2709.63563;11754.65237;12453.33581;11771.85782;9889.514465;8272.960044;9827.043259;11263.88805;7671.359105;9632.43139;11348.83913;7993.336988;8787.06913;9376.415083;9522.559514;0.98465282;9329.839256;11993.282;0.777922111
gene-LOC117903831;0;1.27077E-05;-2161.481795;18517.14577;17261.99258;16470.84407;16888.66849;14211.75049;14597.04726;20144.51357;14276.94902;14180.03691;20625.27179;13459.56457;13553.23969;15879.35868;16200.49983;0.980177084;15232.48875;17416.66081;0.87459295
gene-LOC117892714;0;1.28109E-05;-212.9322806;3613.185838;3127.979851;3775.566625;3283.844461;3008.100729;3541.493126;2675.87133;2812.006262;2740.058418;2785.287356;2375.703072;2235.815964;2465.602131;2742.645337;0.898986864;3277.812772;3505.577438;0.935027918
gene-LOC117902588;0;1.28178E-05;6621.021574;69334.26218;68564.89575;79627.519;73001.92093;78424.63764;83412.44419;81340.07791;116736.3938;89245.43867;84739.64539;119025.5685;117279.9272;107015.047;95773.97013;1.117370898;78279.66759;72508.89231;1.079587139
gene-LOC117892062;0;1.28313E-05;-2676.209381;9665.473553;9904.469204;11052.28744;8328.491942;6706.525514;7746.820507;7454.80382;5917.198101;4677.80521;8236.86148;4062.277907;3972.924476;5424.021288;6016.602377;0.901509016;7593.945987;10207.41007;0.743964036
gene-LOC117892024;0;1.29015E-05;664.5961699;7484.209723;8045.160334;7315.051442;8168.21177;8902.26601;7507.798424;9489.624059;9533.483717;11933.79895;9689.566776;10458.96625;10977.14235;10375.22513;10318.96891;1.005451729;8192.758735;7614.807166;1.075898385
gene-LOC117890113;0;1.29284E-05;101.607336;645.7461788;577.1924747;595.8669985;672.2651741;696.699079;725.4163638;553.1650546;676.5059094;645.1336172;516.4176477;593.6963645;547.7972248;552.637079;624.9348604;0.884311492;698.1268723;606.2685507;1.151514245
gene-LOC117896199;0;1.30834E-05;-152.4800357;1171.781836;1043.940466;1123.784252;1071.82617;904.3427261;904.9438668;1031.885466;915.2144368;862.1331066;968.8444129;866.2277714;750.8503713;861.9741852;936.4110033;0.92050839;960.370921;1113.168851;0.862736071
gene-LOC117897619;0;1.33059E-05;-106.3383444;630.7823636;630.9741363;594.9958479;568.1970059;484.5018432;487.4380459;532.4859872;388.2727914;389.4261108;519.7855888;319.3297293;410.5689995;416.5614392;436.7282964;0.953822875;513.378965;618.9174493;0.8294789
gene-LOC117900056;0;1.34424E-05;-257.764642;805.7438951;942.1394637;845.8872157;698.8519324;534.5913195;606.4272048;670.0017858;539.818039;516.1068938;826.2682363;406.5030749;498.7074532;577.1595881;575.3089062;1.003216849;613.2901522;864.5901915;0.709342019
gene-LOC117894222;0;1.35876E-05;-73.74134929;402.8719476;519.5692659;413.7965267;356.2625612;407.0908344;353.8361832;368.0874008;368.4629551;342.5073022;469.2664711;321.1649576;409.4533228;399.9615839;359.685886;1.111974641;372.3965263;445.4125801;0.836070966
gene-LOC117896505;0;1.35909E-05;-1081.127874;3262.111713;3566.876624;3711.972633;2816.677136;2117.41877;2450.759169;2207.490452;2128.56691;1937.746792;2694.352944;1740.71407;1806.280462;2080.449159;2091.268051;0.994826635;2461.618358;3513.653656;0.700586512
gene-LOC117892025;0;1.36034E-05;554.3872593;2541.546458;2161.830717;2294.610635;2645.762261;2982.600632;2898.534162;3483.388914;2851.625935;2385.821413;2973.892062;2684.021431;2426.596668;2694.836721;2906.945421;0.927033821;2842.299018;2332.662603;1.21847841
gene-LOC117903512;0;1.36194E-05;-863.2050298;4545.546631;4884.527332;4590.96357;4065.495154;3511.727645;3879.672841;3898.004217;3160.659381;3345.311048;4367.097064;2524.356567;3273.395229;3388.282953;3467.991548;0.97701592;3818.965214;4673.679178;0.817121815
gene-LOC117897765;0;1.37468E-05;180.354862;2505.863514;2404.80858;2213.59363;2627.531341;2553.652572;2402.745999;2154.75883;2578.250194;2709.561192;2245.29412;2869.379493;3080.383173;2731.685595;2480.856739;1.10110574;2527.976638;2374.755242;1.064520921
