Gene;(Intercept);Selection;C_PT1_G9_C;C_PT2_G9_C;C_PT3_G9_C;W_PT1_G9_C;W_PT2_G9_C;W_PT3_G9_C;meanWPT9;meanPT9;WPT-PT;meanWPT9DIVmeanPT9;C_PT1_G23_C;C_PT2_G23_C;C_PT3_G23_C;W_PT1_G23_C;W_PT2_G23_C;W_PT3_G23_C;meanWPT23;meanPT23;WPT23-PT23;meanWPT23DIVmeanPT23
gene-LOC117903367;0;0.000109055;1173.85423;1120.446473;785.0041598;1225.327899;762.7117276;1130.525864;1039.52183;1026.434954;145.7332159;1.012749834;588.5015839;955.456626;802.6405753;751.4426066;1026.280159;1006.075667;927.932811;782.1995951;145.7332159;1.186312057
gene-LOC117893651;0;0.000109536;111.3306009;133.5355201;132.4943569;188.9272091;128.3855843;113.2604036;143.524399;125.786826;-94.31409411;1.141012963;351.7735032;186.6309626;208.1288837;172.4902347;130.9465349;160.1542975;154.5303557;248.8444498;-94.31409411;0.620991771
gene-LOC117899283;0;0.000110926;2598.690605;2597.683164;2241.445888;2858.73857;2293.203035;2667.33446;2606.425355;2479.273219;192.2080015;1.051286052;3128.350525;3015.439892;3065.170832;3185.091957;3240.660587;3359.83271;3261.861751;3069.65375;192.2080015;1.062615532
gene-LOC117892031;0;0.000111546;1162.13522;1262.327963;1709.476064;1082.822804;1644.517977;1481.737023;1403.025935;1377.979749;407.1841447;1.018176019;1393.819541;1784.145051;1546.527064;2034.01851;1991.877778;1920.147801;1982.014697;1574.830552;407.1841447;1.258557433
gene-LOC117895277;0;0.000112079;690.4450424;1020.294833;1079.878819;761.1067568;1140.266702;921.669523;941.0143274;930.2062314;146.561995;1.011619032;1063.063951;1239.511299;1024.711107;1268.913311;1302.013107;1196.045924;1255.657447;1109.095452;146.561995;1.13214552
gene-LOC117903779;0;0.000112352;2767.639675;2275.320072;2363.978263;2771.292262;2735.795444;1958.677622;2488.588443;2468.979337;206.4742174;1.007942191;2706.886045;2682.086475;2791.317038;3045.050381;2857.402436;2897.259393;2933.237403;2726.763186;206.4742174;1.07572136
gene-LOC117900876;0;0.000112653;2204.150581;1395.863483;1977.453372;1774.836182;1703.642918;1589.801996;1689.427032;1859.155812;147.8868228;0.908706533;2096.260341;1946.126641;1869.176625;2338.865113;2087.692316;1928.666647;2118.408025;1970.521203;147.8868228;1.075049597
gene-LOC117897919;0;0.000114171;359.3829924;407.9092839;354.6465494;402.6848515;368.2639128;514.3477045;428.4321563;373.9796085;137.6549206;1.145602986;301.9942339;417.8655514;368.4578323;514.0550559;455.6513571;531.5759663;500.4274598;362.7725392;137.6549206;1.379452427
gene-LOC117902472;0;0.000116984;4291.111056;3887.135529;4115.29465;4352.882899;4265.442109;3714.733421;4111.019476;4097.847078;214.7348025;1.003214468;4872.837363;4135.225667;4634.602032;4974.037708;4412.791765;4900.039997;4762.289823;4547.555021;214.7348025;1.047219836
gene-LOC117899132;0;0.000117004;1354.522311;1469.933967;1750.320189;1219.929979;1537.248443;1504.596921;1420.591781;1524.925489;-234.3868168;0.931581111;1928.117032;1947.300421;2164.938723;1762.474477;1813.023975;1761.697273;1779.065242;2013.452058;-234.3868168;0.883589572
gene-LOC117895708;0;0.000117217;3352.613622;3678.486279;2665.826309;4163.95569;3528.914284;2893.855267;3528.908413;3232.308737;-396.024527;1.091760936;4900.492513;4706.856352;5138.493013;4582.092076;4507.541696;4468.134524;4519.256099;4915.280626;-396.024527;0.919429925
gene-LOC117893559;0;0.000118468;2402.397177;2128.222351;2482.525846;2728.1089;2306.717307;2322.357817;2452.394675;2337.715125;-278.545457;1.049056255;3237.864918;3068.259976;3421.678681;3131.295498;2713.680629;3047.191076;2964.055734;3242.601191;-278.545457;0.914098145
gene-LOC117890670;0;0.000119004;2925.846318;2244.022685;1842.966619;3116.759159;2192.690637;2177.924826;2495.79154;2337.611874;449.9748446;1.067667207;3591.850833;2947.360673;2868.991932;3869.075512;3311.989187;3577.063273;3586.042657;3136.067813;449.9748446;1.143483774
gene-LOC117900941;0;0.000119159;10050.02819;8457.597352;8703.783432;9300.61661;9396.64227;9438.020606;9378.426495;9070.469659;672.5752489;1.033951587;6648.297969;7907.753427;6992.732159;6889.362443;9011.889575;7665.257283;7855.5031;7182.927851;672.5752489;1.093635251
gene-LOC117897808;0;0.000121702;3405.349169;3159.992893;4058.511354;3422.281446;3446.984009;3259.613634;3376.29303;3541.284472;346.0267849;0.953409153;4302.035075;3514.296239;4501.160546;4840.827428;3863.455082;4651.289705;4451.857405;4105.83062;346.0267849;1.084276926
gene-LOC117891921;0;0.000122417;3976.650937;4301.30429;4567.56862;3816.329625;4715.636296;3818.642049;4116.869323;4281.841283;626.772056;0.961471725;4335.221255;4885.270857;4649.539511;5472.722347;5173.985036;5103.640407;5250.11593;4623.343874;626.772056;1.135566826
gene-LOC117890692;0;0.00012339;1305.6931;1594.080271;1671.620533;1542.725611;1728.137536;1444.329918;1571.731021;1523.797968;168.2506085;1.031456305;1871.700526;1854.571829;1986.684799;2079.275849;1909.903118;2228.530013;2072.56966;1904.319051;168.2506085;1.088352111
gene-LOC117902716;0;0.000124465;165.0427329;175.2653701;180.3118692;281.7714376;206.0926484;342.8984697;276.9208519;173.5399907;22.28566806;1.595717798;38.71720947;35.21338916;41.82494313;46.96516291;64.94096445;70.7064186;60.87084865;38.58518059;22.28566806;1.577570656
gene-LOC117902262;0;0.00012459;4485.451315;3161.036139;2916.868249;3793.65836;2674.98122;2998.80298;3155.814186;3521.118567;-256.5475008;0.896253314;2298.696037;1625.6848;1399.143931;1815.417025;1464.897821;1273.567419;1517.960755;1774.508256;-256.5475008;0.855426144
gene-LOC117894708;0;0.00012589;324.2259605;320.2765989;272.9582992;268.816429;331.9443067;332.5076069;311.0894476;305.8202862;46.43364468;1.0172296;194.6922533;234.7559278;158.3372847;210.9162771;306.6065207;209.5636021;242.3621333;195.9284886;46.43364468;1.236992818
gene-LOC117895111;0;0.000126595;1096.704077;1273.803672;1444.48735;1117.369494;1489.103849;1207.418248;1271.297197;1271.665033;-140.9001046;0.999710745;1841.832965;1759.495679;1865.193297;1783.822279;1602.231992;1657.767356;1681.273876;1822.17398;-140.9001046;0.922674725
gene-LOC117895616;0;0.000126819;3820.397462;3355.079941;3932.990385;4165.035274;3964.749556;3365.600434;3831.795088;3702.822596;-549.794731;1.034830859;6381.702327;4986.215906;5605.538212;5565.798761;4813.083611;4945.189879;5108.024084;5657.818815;-549.794731;0.902825674
gene-LOC117890029;0;0.000128375;1090.844572;1334.311954;1078.882621;1399.140932;1343.825425;1460.955298;1401.307218;1168.013049;152.2319288;1.199735927;1476.78499;1474.267226;1501.714625;1531.064311;1657.591502;1720.806814;1636.487542;1484.255614;152.2319288;1.102564496
gene-LOC117895229;0;0.000128815;1510.775786;1486.625907;1448.472143;1438.005958;1356.495055;1325.874083;1373.458365;1481.957945;-177.0973991;0.92678633;1820.815051;1813.489542;1809.426706;1626.702461;1739.566162;1546.170479;1637.479701;1814.5771;-177.0973991;0.902402935
gene-LOC117891510;0;0.00013069;1188.502994;1224.771098;1219.346563;1138.961175;1223.886261;1194.949212;1185.932216;1210.873552;-130.2560735;0.979402196;1750.017868;1672.635985;1776.564251;1587.422506;1594.77975;1626.247628;1602.816628;1733.072701;-130.2560735;0.924840964
gene-LOC117896960;0;0.000131251;3124.092915;3367.598896;3421.940722;2890.046508;3550.030334;3523.541547;3321.20613;3304.544178;-245.2438131;1.005042133;3025.473369;2982.574062;3084.09164;2902.447068;2797.784501;2656.176062;2785.46921;3030.713024;-245.2438131;0.91908049
gene-LOC117891885;0;0.000133832;513.6832989;446.5093952;324.7606042;593.7712287;317.5853927;433.2989753;448.2185322;428.3177661;64.54917543;1.046462621;357.3045331;415.5179921;413.2702714;451.719476;457.7805691;470.2402779;459.913441;395.3642656;64.54917543;1.163265072
gene-LOC117894387;0;0.000134562;3148.50752;4138.557875;2596.092437;4488.910489;2823.638212;4141.797879;3818.115527;3294.385944;197.7360813;1.158976389;3716.852109;3805.393589;4248.219224;3826.379909;3976.303315;4560.989942;4121.224389;3923.488307;197.7360813;1.05039803
gene-LOC117895589;0;0.000134685;1084.008482;1291.538858;1533.148987;1026.684434;1326.932585;1923.348689;1425.655236;1302.898776;-189.8393214;1.094217956;813.0613989;1042.316319;1182.052559;701.9157075;737.7719404;1028.224666;822.6374378;1012.476759;-189.8393214;0.81250007
gene-LOC117902556;0;0.000135808;82.03307434;133.5355201;113.5665917;70.1729634;201.8694384;139.2375604;137.0933207;109.7117287;-27.84807914;1.249577619;54.20409326;85.68591363;58.75408678;44.40342675;42.58423898;28.11219053;38.36661875;66.21469789;-27.84807914;0.579427529
gene-LOC117894464;0;0.000139892;1145.533288;1528.355757;1475.369493;1137.881591;1437.580687;1266.646165;1280.702814;1383.086179;-122.1169601;0.925974703;1630.547622;1565.822038;1611.256143;1481.537412;1485.125335;1474.612176;1480.424974;1602.541934;-122.1169601;0.923797963
gene-LOC117890518;0;0.000141164;1134.790862;1154.873599;749.1410256;1168.109945;1156.3149;1043.242617;1122.555821;1012.935162;116.2440091;1.108220805;1365.058185;1379.191076;1275.660765;1482.391324;1535.161815;1351.088914;1456.214018;1339.970009;116.2440091;1.086751202
gene-LOC117899128;0;0.000142546;3017.645235;4300.261044;4682.13141;2727.029316;4447.884781;5014.630347;4063.181482;4000.012563;-623.4432572;1.01579218;4196.945507;3805.393589;4445.393956;3407.109091;3709.087215;3461.206973;3525.801093;4149.24435;-623.4432572;0.84974535
gene-LOC117902401;0;0.000143647;880.878965;760.5265166;499.0952844;944.6360457;663.0439714;786.5883077;798.0894416;713.5002553;84.67426359;1.118555229;650.4491191;785.2585784;667.2074261;710.454828;894.2690186;752.2140677;785.6459715;700.9717079;84.67426359;1.120795551
gene-LOC117903290;0;0.000144846;3756.919488;3123.479274;2557.240708;4443.567959;2838.841768;3052.835466;3445.081731;3145.879823;-376.0440487;1.095109135;4891.642865;3749.052166;3840.923944;4277.245473;3366.284092;3709.957265;3784.49561;4160.539659;-376.0440487;0.909616521
gene-LOC117902100;0;0.000145213;2198.291076;2647.758984;2709.659029;2194.794378;2532.236721;2554.074056;2427.035052;2518.569696;-175.6800419;0.9636561;3137.200173;3210.287312;3536.199359;3066.398182;3009.64109;3280.607446;3118.882239;3294.562281;-175.6800419;0.946675756
gene-LOC117902236;0;0.00014686;1816.446646;2287.839027;2418.769163;1706.822387;2600.652724;2758.774051;2355.416387;2174.351612;-517.3908118;1.083272997;2068.605192;2032.986334;1990.668127;1331.248891;1806.636339;1402.201988;1513.362406;2030.753218;-517.3908118;0.745222212
gene-LOC117902466;0;0.000147797;845.7219331;857.5484178;698.3349188;1101.175733;788.8956297;842.6989664;910.9234431;800.5350899;-106.2213699;1.13789321;1283.198942;1075.182149;1324.456532;1204.869907;953.8869532;1205.416654;1121.391171;1227.612541;-106.2213699;0.913473212
gene-LOC117896798;0;0.000150543;390.6336874;298.3684276;328.7453969;262.3389247;458.640607;406.2827322;375.754088;339.2491706;111.622677;1.107605031;143.806778;237.103487;162.3206126;217.7475735;307.6711266;352.6802084;292.6996362;181.0769592;111.622677;1.61643777
gene-LOC117892048;0;0.000150789;874.0428755;741.748084;766.0763946;920.8851966;682.4707375;700.3441471;767.9000271;793.9557847;142.4037636;0.967182357;961.2930008;1007.10293;895.2529494;1195.476874;1077.381246;1018.002051;1096.95339;954.5496268;142.4037636;1.149184243
gene-LOC117897986;0;0.000151263;776.3844536;663.5046153;676.418559;702.809218;618.2779453;791.783739;704.2903008;705.435876;76.72626905;0.998376075;553.1029924;575.152023;599.4908515;633.6027433;620.6652832;703.6566477;652.641558;575.915289;76.72626905;1.133224921
gene-LOC117893363;0;0.00015138;1357.452064;1321.792999;1475.369493;1242.601244;1429.978909;1379.906569;1350.828907;1384.871519;-133.8657874;0.975418217;1741.16822;1836.965135;1807.435042;1700.138897;1687.40047;1596.431668;1661.323678;1795.189466;-133.8657874;0.925430831
gene-LOC117900210;6.48E-19;0.000152788;1.953168437;8.345970003;3.984792689;4.318336209;2.533926005;5.195431359;4.015897858;4.761310377;-9.09919937;0.84344383;12.16826583;15.2591353;7.966655834;1.707824106;2.129211949;4.259422807;2.698819621;11.79801899;-9.09919937;0.228751931
gene-LOC117897553;0;0.000154677;1520.541628;1292.582104;1496.289655;1428.289701;1173.20774;1306.131444;1302.542962;1436.471129;121.3993024;0.906765848;1575.237322;1454.312972;1419.060571;1632.679845;1628.847141;1551.281786;1604.269591;1482.870288;121.3993024;1.081867783
gene-LOC117893117;0;0.000158804;61422.26442;53952.52309;36013.56013;67567.92708;38959.11233;59770.32052;55432.45331;50462.78254;6265.503023;1.098481901;35118.7214;45866.61317;33201.03819;38982.79304;51048.92109;42951.1677;44327.62728;38062.12425;6265.503023;1.164612542
gene-LOC117899181;0;0.000159295;2205.127165;1845.502617;2213.552339;1863.362074;2138.633549;1680.202501;1894.066041;2088.060707;-149.1276668;0.907093379;2461.308316;2435.592751;2341.200983;2344.842497;2280.385998;2165.490555;2263.573017;2412.700683;-149.1276668;0.938190565
gene-LOC117895486;0;0.000160321;801.7756433;745.921069;612.661876;1015.888593;597.1618953;807.3700331;806.8068405;720.1195294;87.21221768;1.120379059;695.8035645;807.5603915;765.7947921;827.4407793;859.1370215;844.2176003;843.598467;756.3862494;87.21221768;1.115301168
gene-LOC117898506;0;0.000163161;694.3513793;801.2131203;822.8596904;598.0895649;874.2044719;718.0086138;730.1008835;772.8080633;-118.4834801;0.944737663;1144.923194;1058.749234;1039.648586;989.6840693;1015.6341;882.5524056;962.6235249;1081.107005;-118.4834801;0.890405409
gene-LOC117896518;0.00373846;0.000164998;18.55510015;17.73518626;18.92776528;8.636672418;5.067852011;20.78172543;11.49541662;18.40601723;-8.627530582;0.624546662;5.531029924;7.042677833;16.92914365;0;1.064605975;2.555653684;1.20675322;9.834283802;-8.627530582;0.122708806
gene-LOC117897723;0;0.000165735;1015.647587;888.8458054;1077.886423;1005.092753;996.6775621;695.1487158;898.9730102;994.126605;-109.0688239;0.904284229;1334.084418;1360.410601;1240.806646;1263.789838;1253.041232;1091.264123;1202.698398;1311.767222;-109.0688239;0.916853522
gene-LOC117901398;0;0.00016658;8736.522418;7404.961885;10066.58253;7234.292734;9229.403154;8181.765304;8215.15373;8736.022278;305.6199088;0.940376921;9939.260774;9796.364865;9453.43298;10448.46788;9981.745617;9675.704848;10035.30612;9729.686206;305.6199088;1.031411076
gene-LOC117895186;0;0.000167437;481.4560197;435.0336864;369.589522;720.0825629;483.979867;649.4289198;617.8304499;428.693076;141.9480469;1.441195308;486.7306333;522.3319393;507.8743094;619.9401504;579.1456502;743.6952221;647.5936742;505.6456274;141.9480469;1.280726341
gene-LOC117899546;0;0.000168346;1263.699979;1108.970764;1355.825713;1400.220516;1306.661177;1134.682209;1280.5213;1242.832152;-137.3671848;1.030325212;2238.960913;1505.959277;1715.8185;2004.9855;1470.220851;1573.430785;1682.879045;1820.24623;-137.3671848;0.924533735
gene-LOC117890317;0;0.000169252;1041.038777;998.3866616;1113.749557;964.0685587;1166.450604;1023.499978;1051.339714;1051.058332;100.9073725;1.000267713;981.2047086;1012.971828;1091.431849;1081.052659;1127.417727;1179.860118;1129.443501;1028.536129;100.9073725;1.098107757
gene-LOC117895293;0;0.00016989;6881.988987;6451.434813;6408.542843;8459.620633;6230.924047;7474.147552;7388.230744;6580.655547;1438.605739;1.122719567;7493.439341;7192.921627;7942.755867;8767.968959;7782.269674;10394.69542;8981.644684;7543.038945;1438.605739;1.190719649
gene-LOC117898898;0;0.000170131;627.9436524;390.1740977;623.6200559;538.7124421;397.8263828;533.0512574;489.8633608;547.2459353;-77.55631503;0.895142986;738.9455979;632.6672253;657.2491063;677.152258;522.7215335;596.319193;598.7309948;676.2873098;-77.55631503;0.885320464
gene-LOC117900747;0;0.000170848;9167.196058;8529.581343;9333.380677;8335.468467;8935.467737;8401.012507;8557.316237;9010.052693;-714.5715064;0.949752075;13844.1679;11754.2293;12397.11231;12608.01146;11319.95533;11923.82821;11950.59833;12665.16984;-714.5715064;0.943579793
gene-LOC117893431;5.37E-233;0.000171554;41.99312139;160.6599226;99.61981724;38.86502588;77.70706417;96.63502327;71.06903777;100.7576204;-25.37722889;0.705346529;77.43441894;59.86276158;103.5665258;48.67298702;43.64884496;72.41018772;54.91067323;80.28790212;-25.37722889;0.683922132
gene-LOC117901038;0;0.000172298;1458.040238;1764.129409;1751.316387;1597.784397;1663.100102;1477.580678;1579.488392;1657.828678;-369.0573639;0.952745246;2490.069672;2285.348957;2739.533775;2227.002634;2066.400197;2114.377481;2135.926771;2504.984135;-369.0573639;0.852670778
gene-LOC117894127;0;0.000172597;635.7563262;786.6076728;677.4147572;951.11355;697.6742935;809.4482057;819.4120164;699.9262521;-93.21259697;1.170711934;974.5674727;895.5938644;1038.652754;904.2928641;779.2915734;945.5918631;876.3921002;969.6046972;-93.21259697;0.903865362
gene-LOC117898503;0;0.000173054;1710.975551;1604.512733;1692.540695;1667.957361;1489.948491;1802.814681;1653.573511;1669.342993;-192.1149387;0.99055348;2096.260341;1861.614507;2155.976235;1899.100406;1786.408825;1851.997036;1845.835422;2037.950361;-192.1149387;0.905731296
gene-LOC117891200;0;0.000173194;2058.639532;2095.881717;2314.168354;1822.33788;2751.843642;1944.130414;2172.770645;2156.229868;237.0202339;1.007671157;2326.351186;2549.449375;2328.255168;2703.48556;2663.644148;2547.986723;2638.372144;2401.35191;237.0202339;1.098702832
gene-LOC117891913;0;0.00017437;771.5015325;783.4779341;952.3654528;662.8646081;923.193708;729.4385627;771.8322929;835.7816398;97.07978711;0.923485581;936.9564692;1005.92915;919.1529169;1013.593607;1064.605975;1075.078316;1051.092633;954.0128455;97.07978711;1.101759413
gene-LOC117903395;0;0.000175746;85160.09701;72313.65709;94888.87212;75503.94945;94903.97532;80437.74647;83615.22374;84120.87541;6972.90973;0.993988987;68667.73651;74947.00372;72060.39369;80837.29231;79353.60013;76402.97066;78864.62103;71891.7113;6972.90973;1.096991845
gene-LOC117892433;0;0.000177867;2134.813101;2922.132747;2573.179879;2449.576215;2940.198808;2543.683193;2644.486072;2543.375243;-282.2241318;1.039754586;3099.58917;3368.747563;3222.512285;3034.803436;2952.152367;2857.220819;2948.058874;3230.283006;-282.2241318;0.912631763
gene-LOC117894177;0;0.000179555;1455.110485;1401.079714;1551.080554;1411.016356;1639.450125;1426.665451;1492.377311;1469.090251;-133.1449704;1.015851347;2071.92381;1933.215065;1876.147449;1878.606516;1874.771121;1728.473775;1827.283804;1960.428775;-133.1449704;0.93208375
gene-LOC117891667;0;0.000181088;3189.524057;2764.602564;3316.343716;2823.112297;3264.541337;3106.867952;3064.840529;3090.156779;180.4139971;0.991807454;3402.689609;3373.442682;3399.770377;3671.821828;3527.039594;3518.283239;3572.381553;3391.967556;180.4139971;1.053188597
gene-LOC117898801;0;0.000181184;1515.658707;1534.615234;1759.285972;1455.279302;1872.571318;1556.551235;1628.133952;1603.186638;133.5250441;1.015561079;1803.115755;1869.830965;1848.264154;2038.28807;1947.164327;1936.333608;1973.928669;1840.403625;133.5250441;1.072552044
gene-LOC117902792;0;0.000181376;2022.505916;1919.573101;1644.723183;1932.455454;2115.828215;1690.593364;1912.959011;1862.2674;226.7244025;1.027220372;2087.410693;2314.693448;2138.05126;2375.583331;2392.169625;2452.575652;2406.776203;2180.0518;226.7244025;1.103999548
